object_id,right_ascension,declination
-670245884476368870,67.02458849646595,-47.63688701843624
-670245884476368870,67.02458849646595,-47.63688701843624
-670245884476368870,67.02458849646595,-47.63688701843624
-670245578476784191,67.02455788113546,-47.67841919759874
-670245578476784191,67.02455788113546,-47.67841919759874
-670245578476784191,67.02455788113546,-47.67841919759874
-670245578476784191,67.02455788113546,-47.67841919759874
-670244842477132644,67.02448427473499,-47.71326449742604
-670238299476314121,67.02382991150999,-47.631412124943374
-670238299476314121,67.02382991150999,-47.631412124943374
-670238299476314121,67.02382991150999,-47.631412124943374
-670236839476993673,67.02368395863563,-47.69936733012283
-670236839476993673,67.02368395863563,-47.69936733012283
-670232281476416018,67.02322818138406,-47.641601876335216
-670232281476416018,67.02322818138406,-47.641601876335216
-670232281476416018,67.02322818138406,-47.641601876335216
-670232281476416018,67.02322818138406,-47.641601876335216
-670229556477320983,67.02295563236036,-47.732098315124524
-670229556477320983,67.02295563236036,-47.732098315124524
-670229556477320983,67.02295563236036,-47.732098315124524
-670229556477320983,67.02295563236036,-47.732098315124524
-670229556477320983,67.02295563236036,-47.732098315124524
-670228600476572931,67.02286000938142,-47.65729315194208
-670228600476572931,67.02286000938142,-47.65729315194208
-670228600476572931,67.02286000938142,-47.65729315194208
-670228600476572931,67.02286000938142,-47.65729315194208
-670227119477118924,67.0227119610311,-47.71189247791266
-670227119477118924,67.0227119610311,-47.71189247791266
-670227119477118924,67.0227119610311,-47.71189247791266
-670227119477118924,67.0227119610311,-47.71189247791266
-670227119477118924,67.0227119610311,-47.71189247791266
-670219698476805580,67.0219698231276,-47.68055801798301
-670219698476805580,67.0219698231276,-47.68055801798301
-670219698476805580,67.0219698231276,-47.68055801798301
-670219698476805580,67.0219698231276,-47.68055801798301
-670219698476805580,67.0219698231276,-47.68055801798301
-670219058476766421,67.02190580230332,-47.67664212194579
-670219058476766421,67.02190580230332,-47.67664212194579
-670219058476766421,67.02190580230332,-47.67664212194579
-670219058476766421,67.02190580230332,-47.67664212194579
-670219058476766421,67.02190580230332,-47.67664212194579
-670217168476593004,67.02171687004648,-47.65930044726
-670217168476593004,67.02171687004648,-47.65930044726
-670214299476048826,67.02142990616527,-47.604882641262265
-670211676476594371,67.02116766290924,-47.659437186981826
-670211676476594371,67.02116766290924,-47.659437186981826
-670211676476594371,67.02116766290924,-47.659437186981826
-670205851476307079,67.02058513593252,-47.63070792769901
-670205130476711205,67.02051309200203,-47.67112059817561
-670205130476711205,67.02051309200203,-47.67112059817561
-670205130476711205,67.02051309200203,-47.67112059817561
-670202297476329191,67.02022971299886,-47.63291916286769
-670202297476329191,67.02022971299886,-47.63291916286769
-670198173477095061,67.01981730749384,-47.70950613563557
-670197857477359844,67.01978578472945,-47.735984490023995
-670197857477359844,67.01978578472945,-47.735984490023995
-670197857477359844,67.01978578472945,-47.735984490023995
-670197857477359844,67.01978578472945,-47.735984490023995
-670197857477359844,67.01978578472945,-47.735984490023995
-670197192476563463,67.01971924047295,-47.65634633759029
-670196056476418126,67.01960563454513,-47.64181261370629
-670196056476418126,67.01960563454513,-47.64181261370629
-670196056476418126,67.01960563454513,-47.64181261370629
-670196056476418126,67.01960563454513,-47.64181261370629
-670196056476418126,67.01960563454513,-47.64181261370629
-670194807477440927,67.0194807812617,-47.74409272725495
-670194807477440927,67.0194807812617,-47.74409272725495
-670194807477440927,67.0194807812617,-47.74409272725495
-670193621476934306,67.01936214210117,-47.69343066030989
-670193621476934306,67.01936214210117,-47.69343066030989
-670193621476934306,67.01936214210117,-47.69343066030989
-670193621476934306,67.01936214210117,-47.69343066030989
-670189256476971083,67.01892567212347,-47.69710830307159
-670189256476971083,67.01892567212347,-47.69710830307159
-670189256476971083,67.01892567212347,-47.69710830307159
-670187380476514108,67.01873805596844,-47.65141087081006
-670187380476514108,67.01873805596844,-47.65141087081006
-670187380476514108,67.01873805596844,-47.65141087081006
-670184536476724649,67.01845364968075,-47.67246495003152
-670184536476724649,67.01845364968075,-47.67246495003152
-670184536476724649,67.01845364968075,-47.67246495003152
-670184536476724649,67.01845364968075,-47.67246495003152
-670184536476724649,67.01845364968075,-47.67246495003152
-670183701476636887,67.01837011428705,-47.663688745044084
-670183701476636887,67.01837011428705,-47.663688745044084
-670183701476636887,67.01837011428705,-47.663688745044084
-670183701476636887,67.01837011428705,-47.663688745044084
-670183701476636887,67.01837011428705,-47.663688745044084
-670182172476493848,67.01821723968854,-47.64938487618384
-670180259476084880,67.0180259048477,-47.60848809211249
-670180094476159087,67.01800946812195,-47.615908774510565
-670180094476159087,67.01800946812195,-47.615908774510565
-670180094476159087,67.01800946812195,-47.615908774510565
-670178466476157974,67.01784660138969,-47.61579744426927
-670178466476157974,67.01784660138969,-47.61579744426927
-670178466476157974,67.01784660138969,-47.61579744426927
-670178466476157974,67.01784660138969,-47.61579744426927
-670177468476199436,67.01774683024351,-47.619943672912
-670177468476199436,67.01774683024351,-47.619943672912
-670177468476199436,67.01774683024351,-47.619943672912
-670176560476637462,67.01765605004229,-47.66374620070697
-670176560476637462,67.01765605004229,-47.66374620070697
-670176560476637462,67.01765605004229,-47.66374620070697
-670174181476648466,67.01741816056244,-47.66484662603633
-670174181476648466,67.01741816056244,-47.66484662603633
-670174181476648466,67.01741816056244,-47.66484662603633
-670174181476648466,67.01741816056244,-47.66484662603633
-670173601476033935,67.01736011395134,-47.6033935454607
-670173601476033935,67.01736011395134,-47.6033935454607
-670173601476033935,67.01736011395134,-47.6033935454607
-670173601476033935,67.01736011395134,-47.6033935454607
-670172711476628006,67.01727112160195,-47.66280063624387
-670170965476114011,67.01709654625415,-47.611401116651756
-670170965476114011,67.01709654625415,-47.611401116651756
-670170965476114011,67.01709654625415,-47.611401116651756
-670170965476114011,67.01709654625415,-47.611401116651756
-670170965476114011,67.01709654625415,-47.611401116651756
-670170445476318183,67.01704454888412,-47.63181838013256
-670166748476978899,67.01667481771133,-47.69788991287296
-670166748476978899,67.01667481771133,-47.69788991287296
-670166748476978899,67.01667481771133,-47.69788991287296
-670166748476978899,67.01667481771133,-47.69788991287296
-670166748476978899,67.01667481771133,-47.69788991287296
-670166418476649475,67.01664187006027,-47.66494750466294
-670166418476649475,67.01664187006027,-47.66494750466294
-670165147476362803,67.01651474223654,-47.63628035152468
-670158200476392607,67.015820043866,-47.639260774185225
-670152315476194911,67.01523152914046,-47.619491169613205
-670152315476194911,67.01523152914046,-47.619491169613205
-670152315476194911,67.01523152914046,-47.619491169613205
-670152315476194911,67.01523152914046,-47.619491169613205
-670151858476655193,67.01518583685507,-47.66551939242321
-670151469477426014,67.01514694762218,-47.74260145739498
-670151469477426014,67.01514694762218,-47.74260145739498
-670151469477426014,67.01514694762218,-47.74260145739498
-670151469477426014,67.01514694762218,-47.74260145739498
-670151469477426014,67.01514694762218,-47.74260145739498
-670151398476491935,67.01513984271665,-47.649193574855516
-670149327476224761,67.014932797888,-47.62247618622506
-670149327476224761,67.014932797888,-47.62247618622506
-670149327476224761,67.014932797888,-47.62247618622506
-670149327476224761,67.014932797888,-47.62247618622506
-670149327476224761,67.014932797888,-47.62247618622506
-670147977476313656,67.01479779518047,-47.63136569503246
-670147977476313656,67.01479779518047,-47.63136569503246
-670146783476025438,67.0146783190545,-47.60254384292699
-670146783476025438,67.0146783190545,-47.60254384292699
-670146783476025438,67.0146783190545,-47.60254384292699
-670146783476025438,67.0146783190545,-47.60254384292699
-670146783476025438,67.0146783190545,-47.60254384292699
-670144213476194702,67.0144213915003,-47.61947022498492
-670144213476194702,67.0144213915003,-47.61947022498492
-670144213476194702,67.0144213915003,-47.61947022498492
-670144213476194702,67.0144213915003,-47.61947022498492
-670144213476194702,67.0144213915003,-47.61947022498492
-670142384475688199,67.01423842642305,-47.5688199069365
-670142384475688199,67.01423842642305,-47.5688199069365
-670139987476822996,67.01399874611985,-47.6822996104512
-670139987476822996,67.01399874611985,-47.6822996104512
-670139987476822996,67.01399874611985,-47.6822996104512
-670139900475743666,67.01399008580927,-47.57436664051661
-670139900475743666,67.01399008580927,-47.57436664051661
-670139900475743666,67.01399008580927,-47.57436664051661
-670139900475743666,67.01399008580927,-47.57436664051661
-670139409476134411,67.01394096194328,-47.6134411659627
-670139409476134411,67.01394096194328,-47.6134411659627
-670139409476134411,67.01394096194328,-47.6134411659627
-670138957476744348,67.01389570133539,-47.674434882418566
-670138957476744348,67.01389570133539,-47.674434882418566
-670138957476744348,67.01389570133539,-47.674434882418566
-670138957476744348,67.01389570133539,-47.674434882418566
-670138895476442774,67.01388953611621,-47.644277422509724
-670138895476442774,67.01388953611621,-47.644277422509724
-670135841476319883,67.01358414883002,-47.631988346884185
-670135841476319883,67.01358414883002,-47.631988346884185
-670132084476782183,67.0132084551676,-47.67821834427477
-670132084476782183,67.0132084551676,-47.67821834427477
-670132084476782183,67.0132084551676,-47.67821834427477
-670132084476782183,67.0132084551676,-47.67821834427477
-670131504477110399,67.01315046944272,-47.71103994639048
-670131504477110399,67.01315046944272,-47.71103994639048
-670131504477110399,67.01315046944272,-47.71103994639048
-670130797476888582,67.01307970023026,-47.68885824924387
-670130797476888582,67.01307970023026,-47.68885824924387
-670130797476888582,67.01307970023026,-47.68885824924387
-670130797476888582,67.01307970023026,-47.68885824924387
-670130797476888582,67.01307970023026,-47.68885824924387
-670130564476780867,67.01305644900806,-47.67808673927659
-670129730476450837,67.01297301513893,-47.64508374071259
-670129730476450837,67.01297301513893,-47.64508374071259
-670129654476430043,67.01296546103275,-47.643004337701115
-670129654476430043,67.01296546103275,-47.643004337701115
-670129654476430043,67.01296546103275,-47.643004337701115
-670129654476430043,67.01296546103275,-47.643004337701115
-670129546476855970,67.0129546891532,-47.685597041779474
-670129546476855970,67.0129546891532,-47.685597041779474
-670126161476714893,67.01261617680362,-47.6714893298466
-670125745476320092,67.01257455527929,-47.632009204538555
-670125745476320092,67.01257455527929,-47.632009204538555
-670125745476320092,67.01257455527929,-47.632009204538555
-670119311477161311,67.0119311091728,-47.71613111700641
-670118872476415326,67.0118872915129,-47.64153267875753
-670118872476415326,67.0118872915129,-47.64153267875753
-670117451477026589,67.01174517432514,-47.70265899489857
-670117451477026589,67.01174517432514,-47.70265899489857
-670117451477026589,67.01174517432514,-47.70265899489857
-670117451477026589,67.01174517432514,-47.70265899489857
-670116939476504973,67.01169393359064,-47.65049738359128
-670116939476504973,67.01169393359064,-47.65049738359128
-670116939476504973,67.01169393359064,-47.65049738359128
-670108367475693740,67.0108367067445,-47.56937406151574
-670108367475693740,67.0108367067445,-47.56937406151574
-670108367475693740,67.0108367067445,-47.56937406151574
-670107926477337017,67.01079268644168,-47.73370172288233
-670107926477337017,67.01079268644168,-47.73370172288233
-670107926477337017,67.01079268644168,-47.73370172288233
-670107567477071327,67.01075671345117,-47.70713276021624
-670107567477071327,67.01075671345117,-47.70713276021624
-670107567477071327,67.01075671345117,-47.70713276021624
-670107536476009087,67.01075367560703,-47.60090877898973
-670107536476009087,67.01075367560703,-47.60090877898973
-670104197476171707,67.01041978480356,-47.61717077093398
-670104197476171707,67.01041978480356,-47.61717077093398
-670104197476171707,67.01041978480356,-47.61717077093398
-670103136476447160,67.01031362491328,-47.64471609620112
-670103136476447160,67.01031362491328,-47.64471609620112
-670103136476447160,67.01031362491328,-47.64471609620112
-670102123476422968,67.01021239500129,-47.64229689556964
-670102123476422968,67.01021239500129,-47.64229689556964
-670102123476422968,67.01021239500129,-47.64229689556964
-670102123476422968,67.01021239500129,-47.64229689556964
-670101052476398605,67.01010528651526,-47.63986052723818
-670101052476398605,67.01010528651526,-47.63986052723818
-670101052476398605,67.01010528651526,-47.63986052723818
-670101052476398605,67.01010528651526,-47.63986052723818
-670100724476319469,67.01007248995798,-47.631946972294216
-670100724476319469,67.01007248995798,-47.631946972294216
-670100724476319469,67.01007248995798,-47.631946972294216
-670099160476301996,67.00991607938677,-47.63019965722087
-670099160476301996,67.00991607938677,-47.63019965722087
-670099160476301996,67.00991607938677,-47.63019965722087
-670099160476301996,67.00991607938677,-47.63019965722087
-670098663476716111,67.0098663222706,-47.6716111321763
-670098663476716111,67.0098663222706,-47.6716111321763
-670097582476617604,67.00975828366673,-47.66176043194
-670097582476617604,67.00975828366673,-47.66176043194
-670097582476617604,67.00975828366673,-47.66176043194
-670096731477068658,67.00967313334937,-47.70686589361682
-670096731477068658,67.00967313334937,-47.70686589361682
-670096731477068658,67.00967313334937,-47.70686589361682
-670096731477068658,67.00967313334937,-47.70686589361682
-670096675475046107,67.00966753784174,-47.50461073330878
-670096675475046107,67.00966753784174,-47.50461073330878
-670096675475046107,67.00966753784174,-47.50461073330878
-670096675475046107,67.00966753784174,-47.50461073330878
-670094908475143696,67.00949080033116,-47.51436964849324
-670094908475143696,67.00949080033116,-47.51436964849324
-670092507475733718,67.00925079894647,-47.57337183672655
-670092276475712745,67.00922769255088,-47.57127457549336
-670092276475712745,67.00922769255088,-47.57127457549336
-670092276475712745,67.00922769255088,-47.57127457549336
-670092276475712745,67.00922769255088,-47.57127457549336
-670092276475712745,67.00922769255088,-47.57127457549336
-670091839476499057,67.00918397206485,-47.64990572607008
-670091839476499057,67.00918397206485,-47.64990572607008
-670091458476436025,67.00914583818029,-47.6436025167818
-670091458476436025,67.00914583818029,-47.6436025167818
-670091458476436025,67.00914583818029,-47.6436025167818
-670091249476536031,67.00912492947717,-47.6536031894427
-670091249476536031,67.00912492947717,-47.6536031894427
-670089509477337357,67.00895099796956,-47.733735711264636
-670089509477337357,67.00895099796956,-47.733735711264636
-670089509477337357,67.00895099796956,-47.733735711264636
-670089509477337357,67.00895099796956,-47.733735711264636
-670089509477337357,67.00895099796956,-47.733735711264636
-670088314476607142,67.00883143781978,-47.66071424875792
-670088314476607142,67.00883143781978,-47.66071424875792
-670088314476607142,67.00883143781978,-47.66071424875792
-670088314476607142,67.00883143781978,-47.66071424875792
-670087138475194420,67.00871389569208,-47.51944202530705
-670087138475194420,67.00871389569208,-47.51944202530705
-670087138475194420,67.00871389569208,-47.51944202530705
-670084923477123995,67.00849230461702,-47.71239956118717
-670084923477123995,67.00849230461702,-47.71239956118717
-670084923477123995,67.00849230461702,-47.71239956118717
-670084209477347179,67.00842098077094,-47.73471791536162
-670084209477347179,67.00842098077094,-47.73471791536162
-670084209477347179,67.00842098077094,-47.73471791536162
-670084209477347179,67.00842098077094,-47.73471791536162
-670084009474959402,67.00840098150924,-47.49594028047093
-670084009474959402,67.00840098150924,-47.49594028047093
-670084009474959402,67.00840098150924,-47.49594028047093
-670084009474959402,67.00840098150924,-47.49594028047093
-670083988476860637,67.00839886457003,-47.68606375260424
-670083988476860637,67.00839886457003,-47.68606375260424
-670083988476860637,67.00839886457003,-47.68606375260424
-670083735475743757,67.00837351301274,-47.57437574138787
-670083735475743757,67.00837351301274,-47.57437574138787
-670082931476878630,67.00829314384481,-47.687863049004335
-670082931476878630,67.00829314384481,-47.687863049004335
-670082931476878630,67.00829314384481,-47.687863049004335
-670082931476878630,67.00829314384481,-47.687863049004335
-670075364475142527,67.0075364296986,-47.51425275554093
-670075364475142527,67.0075364296986,-47.51425275554093
-670073775477024793,67.007377537469,-47.70247932229317
-670073775477024793,67.007377537469,-47.70247932229317
-670073775477024793,67.007377537469,-47.70247932229317
-670072623476993407,67.00726230795814,-47.69934076946998
-670072623476993407,67.00726230795814,-47.69934076946998
-670072623476993407,67.00726230795814,-47.69934076946998
-670072623476993407,67.00726230795814,-47.69934076946998
-670070180474837281,67.00701804399652,-47.483728109306405
-670070180474837281,67.00701804399652,-47.483728109306405
-670070180474837281,67.00701804399652,-47.483728109306405
-670069938476881745,67.0069938696426,-47.688174530980575
-670068238477101470,67.00682385771728,-47.71014708998736
-670068238477101470,67.00682385771728,-47.71014708998736
-670068238477101470,67.00682385771728,-47.71014708998736
-670067925474833443,67.00679256801608,-47.48334433810461
-670067925474833443,67.00679256801608,-47.48334433810461
-670066237475150991,67.0066237110066,-47.51509917635473
-670066237475150991,67.0066237110066,-47.51509917635473
-670066237475150991,67.0066237110066,-47.51509917635473
-670066140476520155,67.00661404627813,-47.65201557255298
-670066140476520155,67.00661404627813,-47.65201557255298
-670065544475180590,67.0065544093508,-47.51805904221549
-670065544475180590,67.0065544093508,-47.51805904221549
-670064089474829435,67.00640893949159,-47.48294355248183
-670064089474829435,67.00640893949159,-47.48294355248183
-670064089474829435,67.00640893949159,-47.48294355248183
-670064089474829435,67.00640893949159,-47.48294355248183
-670064089474829435,67.00640893949159,-47.48294355248183
-670061289474988576,67.00612891208407,-47.49885764896075
-670061289474988576,67.00612891208407,-47.49885764896075
-670061289474988576,67.00612891208407,-47.49885764896075
-670061289474988576,67.00612891208407,-47.49885764896075
-670059716476505013,67.00597168318562,-47.65050135418612
-670059572476684926,67.00595722489051,-47.66849261138306
-670059572476684926,67.00595722489051,-47.66849261138306
-670059572476684926,67.00595722489051,-47.66849261138306
-670059572476684926,67.00595722489051,-47.66849261138306
-670056510476754705,67.00565100926636,-47.67547054273252
-670056510476754705,67.00565100926636,-47.67547054273252
-670056510476754705,67.00565100926636,-47.67547054273252
-670053068475340225,67.00530680081043,-47.534022510660805
-670053068475340225,67.00530680081043,-47.534022510660805
-670051512476343226,67.00515123126759,-47.63432266488444
-670051512476343226,67.00515123126759,-47.63432266488444
-670051330477398879,67.00513306902312,-47.73988792768154
-670050886475357644,67.00508861964688,-47.53576440335188
-670050886475357644,67.00508861964688,-47.53576440335188
-670050886475357644,67.00508861964688,-47.53576440335188
-670050165476362096,67.00501652578882,-47.63620964491046
-670050165476362096,67.00501652578882,-47.63620964491046
-670050012477188956,67.00500122388763,-47.71889560096023
-670047054474945591,67.00470546271713,-47.49455916326519
-670047054474945591,67.00470546271713,-47.49455916326519
-670047054474945591,67.00470546271713,-47.49455916326519
-670047054474945591,67.00470546271713,-47.49455916326519
-670046566477428615,67.00465664061892,-47.74286157655227
-670045952474980059,67.00459520966064,-47.498005984751295
-670045952474980059,67.00459520966064,-47.498005984751295
-670045952474980059,67.00459520966064,-47.498005984751295
-670041361474713404,67.00413611242276,-47.47134042950213
-670041361474713404,67.00413611242276,-47.47134042950213
-670041361474713404,67.00413611242276,-47.47134042950213
-670041361474713404,67.00413611242276,-47.47134042950213
-670041361474713404,67.00413611242276,-47.47134042950213
-670040864476635862,67.00408642114238,-47.663586234866514
-670040864476635862,67.00408642114238,-47.663586234866514
-670040864476635862,67.00408642114238,-47.663586234866514
-670040864476635862,67.00408642114238,-47.663586234866514
-670038165477177787,67.00381653775544,-47.71777878279678
-670038165477177787,67.00381653775544,-47.71777878279678
-670035657474868048,67.00356579718797,-47.48680480969636
-670035657474868048,67.00356579718797,-47.48680480969636
-670034773476232813,67.00347730443346,-47.6232813684682
-670034459476512833,67.0034459302231,-47.65128333844916
-670034459476512833,67.0034459302231,-47.65128333844916
-670034459476512833,67.0034459302231,-47.65128333844916
-670034459476512833,67.0034459302231,-47.65128333844916
-670034459476512833,67.0034459302231,-47.65128333844916
-670030407476371934,67.00304076525386,-47.6371934060522
-670030407476371934,67.00304076525386,-47.6371934060522
-670030407476371934,67.00304076525386,-47.6371934060522
-670030407476371934,67.00304076525386,-47.6371934060522
-670030407476371934,67.00304076525386,-47.6371934060522
-670030020475652237,67.00300206482692,-47.56522378091887
-670030020475652237,67.00300206482692,-47.56522378091887
-670030020475652237,67.00300206482692,-47.56522378091887
-670030020475652237,67.00300206482692,-47.56522378091887
-670030020475652237,67.00300206482692,-47.56522378091887
-670029765475678122,67.00297653622182,-47.56781223728875
-670029765475678122,67.00297653622182,-47.56781223728875
-670029765475678122,67.00297653622182,-47.56781223728875
-670029765475678122,67.00297653622182,-47.56781223728875
-670029649474814025,67.00296491249945,-47.481402515188336
-670029649474814025,67.00296491249945,-47.481402515188336
-670029649474814025,67.00296491249945,-47.481402515188336
-670029649474814025,67.00296491249945,-47.481402515188336
-670029649474814025,67.00296491249945,-47.481402515188336
-670029613476636412,67.00296133040592,-47.66364127088351
-670029613476636412,67.00296133040592,-47.66364127088351
-670029465475125663,67.00294652145794,-47.51256632319257
-670028282475037736,67.00282828573062,-47.5037736856715
-670028282475037736,67.00282828573062,-47.5037736856715
-670028282475037736,67.00282828573062,-47.5037736856715
-670027483476004212,67.00274837836538,-47.600421273617094
-670027483476004212,67.00274837836538,-47.600421273617094
-670027483476004212,67.00274837836538,-47.600421273617094
-670027483476004212,67.00274837836538,-47.600421273617094
-670026487475779620,67.00264878649334,-47.57796208282814
-670026473474941606,67.00264737432688,-47.49416068971195
-670026473474941606,67.00264737432688,-47.49416068971195
-670026372476933350,67.00263721192441,-47.6933350892914
-670026372476933350,67.00263721192441,-47.6933350892914
-670024386476711994,67.00243866337287,-47.67119942390163
-670024386476711994,67.00243866337287,-47.67119942390163
-670024386476711994,67.00243866337287,-47.67119942390163
-670024386476711994,67.00243866337287,-47.67119942390163
-670024222477020812,67.00242220490537,-47.70208123737085
-670024222477020812,67.00242220490537,-47.70208123737085
-670024135476365982,67.00241352226097,-47.636598245595685
-670024135476365982,67.00241352226097,-47.636598245595685
-670024135476365982,67.00241352226097,-47.636598245595685
-670024135476365982,67.00241352226097,-47.636598245595685
-670023995475499809,67.00239953982516,-47.549980903738245
-670023995475499809,67.00239953982516,-47.549980903738245
-670023571476392965,67.00235714857428,-47.639296548082584
-670022603474805766,67.00226030767877,-47.48057666066623
-670022603474805766,67.00226030767877,-47.48057666066623
-670022603474805766,67.00226030767877,-47.48057666066623
-670022603474805766,67.00226030767877,-47.48057666066623
-670022603474805766,67.00226030767877,-47.48057666066623
-670022176476852702,67.00221766808832,-47.6852702483954
-670022176476852702,67.00221766808832,-47.6852702483954
-670022076475769214,67.00220765473959,-47.57692141596112
-670022076475769214,67.00220765473959,-47.57692141596112
-670022076475769214,67.00220765473959,-47.57692141596112
-670016593475156971,67.00165931650261,-47.51569712429816
-670015498476973360,67.00154982864645,-47.697336001278295
-670015498476973360,67.00154982864645,-47.697336001278295
-670015498476973360,67.00154982864645,-47.697336001278295
-670015498476973360,67.00154982864645,-47.697336001278295
-670015498476973360,67.00154982864645,-47.697336001278295
-670014562476480792,67.00145621044553,-47.6480792540739
-670014562476480792,67.00145621044553,-47.6480792540739
-670012548477395249,67.00125480860147,-47.73952497313757
-670012548477395249,67.00125480860147,-47.73952497313757
-670012548477395249,67.00125480860147,-47.73952497313757
-670012548477395249,67.00125480860147,-47.73952497313757
-670012548477395249,67.00125480860147,-47.73952497313757
-670011033474455506,67.00110332538208,-47.445550691351876
-670011033474455506,67.00110332538208,-47.445550691351876
-670011033474455506,67.00110332538208,-47.445550691351876
-670011033474455506,67.00110332538208,-47.445550691351876
-670009810475454745,67.0009810856493,-47.54547453235114
-670008398475054851,67.00083985091949,-47.50548514774121
-670008398475054851,67.00083985091949,-47.50548514774121
-670007956476392706,67.00079560993191,-47.63927062040734
-670006569476739302,67.00065699668777,-47.673930231438135
-670006569476739302,67.00065699668777,-47.673930231438135
-670006569476739302,67.00065699668777,-47.673930231438135
-670006387476634310,67.00063876059542,-47.66343104384035
-670006387476634310,67.00063876059542,-47.66343104384035
-670006387476634310,67.00063876059542,-47.66343104384035
-670006387476634310,67.00063876059542,-47.66343104384035
-670006281476152223,67.00062810607508,-47.615222392419824
-670003980475264878,67.00039807210096,-47.52648785234965
-670003980475264878,67.00039807210096,-47.52648785234965
-670003980475264878,67.00039807210096,-47.52648785234965
-670003980475264878,67.00039807210096,-47.52648785234965
-670003252475407592,67.00032522972441,-47.54075929577311
-670002359474822042,67.00023591726371,-47.48220428077335
-670002359474822042,67.00023591726371,-47.48220428077335
-670002359474822042,67.00023591726371,-47.48220428077335
-670002359474822042,67.00023591726371,-47.48220428077335
-670002325476653677,67.00023259784508,-47.665367759536394
-670002146476884036,67.00021463223884,-47.68840363315074
-669999464475608119,66.99994644030416,-47.56081192359252
-669999464475608119,66.99994644030416,-47.56081192359252
-669999464475608119,66.99994644030416,-47.56081192359252
-669999212475194919,66.99992122703314,-47.519491909039246
-669998927476977382,66.99989275837252,-47.697738256531906
-669998927476977382,66.99989275837252,-47.697738256531906
-669998927476977382,66.99989275837252,-47.697738256531906
-669998927476977382,66.99989275837252,-47.697738256531906
-669998927476977382,66.99989275837252,-47.697738256531906
-669998890475063312,66.99988901823495,-47.506331241243196
-669998890475063312,66.99988901823495,-47.506331241243196
-669997550475142969,66.99975504855601,-47.51429698252468
-669997550475142969,66.99975504855601,-47.51429698252468
-669996166475039016,66.99961663547963,-47.50390162026006
-669994432475470439,66.99944323224396,-47.54704395499532
-669994432475470439,66.99944323224396,-47.54704395499532
-669994432475470439,66.99944323224396,-47.54704395499532
-669994129476536832,66.99941290835007,-47.653683211163404
-669994129476536832,66.99941290835007,-47.653683211163404
-669994129476536832,66.99941290835007,-47.653683211163404
-669994129476536832,66.99941290835007,-47.653683211163404
-669993905475807040,66.99939051871326,-47.580704040497565
