object_id,right_ascension,declination,spe_vel_disp_e
-669933442475029827,66.99334423772312,-47.50298270919031,680.0
-669931691475936998,66.99316917974355,-47.593699874641096,260.0
-669931691475936998,66.99316917974355,-47.593699874641096,240.0
-669931691475936998,66.99316917974355,-47.593699874641096,280.0
-669931618473908462,66.99316187850073,-47.39084623060686,360.0
-669931618473908462,66.99316187850073,-47.39084623060686,340.0
-669931618473908462,66.99316187850073,-47.39084623060686,360.0
-669931618473908462,66.99316187850073,-47.39084623060686,280.0
-669930910475769123,66.99309104783872,-47.576912349553105,280.0
-669930910475769123,66.99309104783872,-47.576912349553105,320.0
-669930910475769123,66.99309104783872,-47.576912349553105,680.0
-669930910475769123,66.99309104783872,-47.576912349553105,500.0
-669927711475114629,66.99277115474878,-47.51146291099515,580.0
-669927711475114629,66.99277115474878,-47.51146291099515,680.0
-669927711475114629,66.99277115474878,-47.51146291099515,200.0
-669924629474049227,66.99246292800963,-47.40492270392809,340.0
-669924629474049227,66.99246292800963,-47.40492270392809,360.0
-669924255474142886,66.99242555111967,-47.41428862414909,680.0
-669924255474142886,66.99242555111967,-47.41428862414909,280.0
-669923068475628157,66.99230689918555,-47.56281577829337,680.0
-669923068475628157,66.99230689918555,-47.56281577829337,680.0
-669923068475628157,66.99230689918555,-47.56281577829337,680.0
-669923068475628157,66.99230689918555,-47.56281577829337,680.0
-669923068475628157,66.99230689918555,-47.56281577829337,680.0
-669922223474763688,66.99222232308006,-47.476368850526505,680.0
-669922047476469230,66.99220476984239,-47.64692302483143,680.0
-669922047476469230,66.99220476984239,-47.64692302483143,580.0
-669922047476469230,66.99220476984239,-47.64692302483143,600.0
-669922047476469230,66.99220476984239,-47.64692302483143,540.0
-669922005476964033,66.9922005955849,-47.69640338994293,680.0
-669922005476964033,66.9922005955849,-47.69640338994293,320.0
-669922005476964033,66.9922005955849,-47.69640338994293,600.0
-669919709477003874,66.99197098996203,-47.700387437356326,680.0
-669916975476861696,66.99169753622226,-47.686169682743454,340.0
-669916411474043848,66.99164116617973,-47.404384854879,320.0
-669915860473720006,66.99158603977227,-47.372000637364984,680.0
-669915069473728873,66.99150696692782,-47.37288735075759,300.0
-669915069473728873,66.99150696692782,-47.37288735075759,360.0
-669915069473728873,66.99150696692782,-47.37288735075759,680.0
-669914985474314502,66.99149855446349,-47.431450221778704,200.0
-669914985474314502,66.99149855446349,-47.431450221778704,680.0
-669913907477302112,66.9913907606308,-47.730211262418656,680.0
-669913907477302112,66.9913907606308,-47.730211262418656,420.0
-669913207473716167,66.99132070912425,-47.37161672536088,340.0
-669913061475597356,66.99130616192717,-47.559735677865795,680.0
-669913061475597356,66.99130616192717,-47.559735677865795,680.0
-669913017475044371,66.99130179766118,-47.5044371730835,300.0
-669913017475044371,66.99130179766118,-47.5044371730835,540.0
-669912867476555003,66.991286735431,-47.65550036145856,680.0
-669912867476555003,66.991286735431,-47.65550036145856,680.0
-669912813476135939,66.99128132118652,-47.61359391215333,260.0
-669912813476135939,66.99128132118652,-47.61359391215333,680.0
-669910124473797543,66.99101243075438,-47.37975439071516,240.0
