0.0016292033446291543, 0.6545562551382567
0.019119327865894042, 0.7030764372079966
0.042893164364059266, 0.783932545968599
0.07283040243829081, 0.8486394898839005
0.11634517053999316, 0.8850910348699645
0.17712949409476447, 0.8811734274428025
0.23164514447273965, 0.8509805297667983
0.2985377273365282, 0.8086914238735938
0.34312275671231773, 0.7764582623167773
0.3951369533396162, 0.7381795031180445
0.4384712558400674, 0.7019034107998636
0.48674831064145485, 0.6575564957590583
0.5300525355416975, 0.6091591305568366
0.5795853301517916, 0.5708753584247358
0.6167010888091274, 0.5285260973311142
0.6550675743418017, 0.49021976699885705
0.6921733071324015, 0.44383008161055515
0.7280433518477671, 0.3994581019029094
0.7713475767480098, 0.3510607367006877
0.8109347115558139, 0.3046760642457539
0.8554445469310822, 0.24213972047883536
0.8962322792805438, 0.17959585731186445
0.941982815664414, 0.11706202001162991
0.9852870405646569, 0.06866465480940809
0.010374265605261584, 0.6788163461731267
0.031646648352750134, 0.7515865934110004
0.0578818351346474, 0.8243668665156103
0.09645385093541337, 0.8688892342242986
0.1473677086884161, 0.8871739086844058
0.2031591506085701, 0.8711250025064667
0.2675853702552585, 0.8348915201219145
0.32331665697499545, 0.7946000681758938
0.369137374426019, 0.7603492009384211
0.4199108700447153, 0.7220679352730044
0.4657015098955304, 0.6756957951514908
0.5090257865292455, 0.6353792785386296
0.557307854264001, 0.5930525756451644
0.5993864169557458, 0.5507133404182791
0.636517214413186, 0.5144247157666779
0.6785857512381944, 0.4680450562451123
0.7144608088869282, 0.4256932886848067
0.7515765675442642, 0.38334402759118513
0.7911386376852279, 0.3268582943995507
0.8319464217681619, 0.27239527982194045
0.8764612700767981, 0.21187914820236198
0.9234474945359025, 0.14732760522147115
0.9061227968157847, 0.16547442401395596
0.954344709350123, 0.09890517535240906
0.9704337189950071, 0.08277606224058065
1.0001303362675702, 0.05051282308355565
