object_id,right_ascension,declination,flag_vis,semimajor_axis,semimajor_axis_err,position_angle,position_angle_err,ellipticity,ellipticity_err
-861292234087110488,86.12922340543803,-8.711048831470942,2,2.372573137283325,NaN,34.63719940185547,NaN,0.2241085171699524,NaN
-861292061086941575,86.12920616507579,-8.69415759316566,2,1.0804084539413452,NaN,49.13821792602539,NaN,0.18348634243011475,NaN
-861290440087117665,86.12904405778059,-8.711766521011906,2,8.032632827758789,NaN,8.028629302978516,NaN,0.5952113270759583,NaN
-861290016087112342,86.12900163621408,-8.711234270086777,2,2.2493278980255127,NaN,84.28778076171875,NaN,0.0616547092795372,NaN
-861289884087109129,86.12898840670961,-8.710912964536373,2,1.4103243350982666,NaN,-15.412569999694824,NaN,0.4521602392196655,NaN
-861288831087107567,86.12888315644896,-8.710756724969684,2,2.1116297245025635,NaN,-89.82200622558594,NaN,0.6057177186012268,NaN
-861287286087124327,86.12872862776008,-8.712432785640802,0,4.742992877960205,NaN,12.475229263305664,NaN,0.36562269926071167,NaN
-861287198087110100,86.12871983258793,-8.711010066813481,2,4.49875020980835,NaN,62.21820831298828,NaN,0.40106233954429626,NaN
-861286961086448346,86.12869616814672,-8.644834659868323,0,1.188395380973816,NaN,-15.895402908325195,NaN,0.16697736084461212,NaN
-861285111086106772,86.1285111233851,-8.610677291447724,0,1.8506255149841309,NaN,-85.20504760742188,NaN,0.019558262079954147,NaN
-861284884085781177,86.12848840709272,-8.578117799267115,2,1.818684697151184,NaN,-32.83445739746094,NaN,0.04297911748290062,NaN
-861284763086721998,86.12847636849175,-8.672199884036063,0,1.425111174583435,NaN,-40.29242706298828,NaN,0.06678947061300278,NaN
-861282902087169968,86.12829026558916,-8.7169968131404,0,1.9340569972991943,NaN,42.76879119873047,NaN,0.09262048453092575,NaN
-861282085085781911,86.12820852094825,-8.578191150927736,2,1.1544407606124878,NaN,48.190128326416016,NaN,0.34020593762397766,NaN
-861280955087220142,86.12809559627534,-8.722014206049339,0,56.51150894165039,NaN,83.4283676147461,NaN,0.9077662229537964,NaN
-861279723086981309,86.12797239437056,-8.698130973065906,2,70.66405487060547,NaN,28.273283004760742,NaN,0.5736830830574036,NaN
-861278029087135317,86.1278029349355,-8.713531739786058,2,2.0337016582489014,NaN,42.7525520324707,NaN,0.4183449447154999,NaN
-861277199087134230,86.12771995734465,-8.713423062643377,2,2.9874656200408936,NaN,56.98984146118164,NaN,0.5140382647514343,NaN
